name
"PUENTES GALLEGO STEFANIA,"
"PUERTA DE ORO EMPRESA DE DESARROLLOCARIBE S.A.S,"
"PUNTO DE PRODUCCIÓN SAS,"
"PURA VIDA RSE SAS,"
"Q PARTS S.A,"
"QUALITY WATER SERVICE COLOMBIA SAS,"
"QUIMBAYA MEDIA SAS,"
"R360 SAS,"
"RADIATOR LADY,"
"RADIO LUMBI LTDA,"
"RADIUS MUSIC MANAGEMENT LTD,"
"RAFAEL GUTIERREZ MUÑOZ,"
"Raise Agency,"
"RAMIREZ PULIDO VALENTINA,"
"RBA LOGISTICS SERVICES SAS,"
"RCN RADIO,"
"RCN TELEVISION SA,"
"RD PUBLICIDAD Y MARKETING SAS,"
"RE VALORA SAS,"
"REASON COMPANY LLC,"
"RED BRAND SAS,"
"REFRACT LTD,"
"RENT AND STYLE SAS,"
"REPRESENTACIONES CONTINENTAL SAS,"
"REPRISE TALENT UG,"
"RESIDENT ADVISOR LIMITED,"
"RETINA VISUAL TECHNOLOGY SAS,"
"RETRI S.A.S,"
"RICHARD MICHAEL HAWTIN,"
"RIGGING PRO SAS,"
"RIOS CABRERA FREDY,"
"RISK CONSULTING GLOBAL GROUP,"
"RLM EN VIVO SLU,"
"ROADIE COLOMBIA PRODUCCIONES SAS,"
"ROCK IT CARGO USA LLC,"
"ROCKAL SAS,"
"ROCKIT GLOBAL COLOMBIA S A S,"
"ROCKSTAR MEDIA SAS,"
"RODRIGO GARCIA GONZALEZ,"
"RODRÍGUEZ AZUERO ASOCIADOS S.A,"
"ROGER RODRIGUEZ SANCHEZ,"
"ROGER SMITH ROJAS MONROY,"
"ROJAS Y JIMENEZ SAS,"
"ROKYS FOOD SAS,"
"ROMARIN INTERNACIONAL SAS,"
"RONALD FARAUTH ROMERO BERNAL,"
"ROOSELVETH ANDERSON GUZMAN MONROY,"
"ROSANA MIRLEY CORDOBA RENTERIA,"
"ROYAL CENTER SAS,"
"ROZO ORDOÑEZ JUAN FELIPE,"
"RSC SAS,"
"RT CHRIS MUSIC SAS,"
"RT60 LAB SAS,"
"RUBIO CLAVIJO WILLIAM ALBERTO,"
"RUMOR LLC,"
"RUSSELL BEDFORD RBG S.A.S,"
"RZ GROUP,"
"SA CORIDA SA,"
"SAE PARAMEDICOS S.A.S,"
"SAFE PEOPLE SAS,"
"SAIKONETA SOCIEDAD LIMITADA,"
"SALAMANCA PACASUCA HAMER ARLEY,"
"SALAS Y EVENTOS SAS,"
"SALESFORCE INC,"
"SALO PROMO SAS,"
"SAMBUMBIA PUBLISHING S A S,"
"SANCHEZ JUAN CARLOS,"
"SANCHEZ PATIÑO CARLOS FELIPE,"
"SANDRA MARIA LONDOÑO GALLEGO,"
"SANDRA YISED BUSTOS PALACIOS,"
"SANTA BARBARA INVESTMENTS SUCURSAL COLOMBIA,"
"SANTECH PRODUCCIONES SAS,"
"SANTIAGO ARTURO NAVAS ZULUAGA,"
"SANTIAGO DE CALI DISTRITO ESPECIAL, DEPORTIVO, CULTURAL, TURISTICO,"
"SANTIAGO ESPINDOLA RODRIGUEZ,"
"SANTIAGO JIMÉNEZ PALOMINO,"
"SANTIAGO LEON PEDRAZA,"
"SANTIS OPERADORA INMOBILIARIA CASABLANCA S.A.S,"
"SANTO STUDIO S.A.S.,"
"SANTOS MARTINEZ SAS,"
"SARAH SOFIA JIMENEZ SANCHEZ,"
"SAROLA,"
"SAYCO,"
"SAZAGUA OPERTURISTICO,"
"SBS SEGUROS COLOMBIA S.A.,"
"SCAPE COLOMBIA S.A.S.,"
"SCORE SPORTS MKT SAS,"
"SCORPIONS GBR,"
"SEBASTIAN RAMIREZ NIÑO,"
"SEC+LATAM COMUNICACIONES ESTRATEGICAS,"
"SECRETARIA DE MOVILIDAD MEDELLIN,"
"SECRETARIA DISTRITAL DE HACIENDA,"
"SECURITY RENTAL SERVICE SAS,"
"SECURITY RENTAL SERVICESAS,"
"SEGURIDAD ATEMPI LIMITADA,"
"SEGURIDAD PRIVADA DORCHESTER LTDA,"
"SEGUROS DEL ESTADO,"
"SEGUROS GENERALES SURAMERICANA SA,"
"SEGUROS INBURSA SA,"
"SELINA OPERATION PARQUE 93 S.A.S,"
"SELINA OPERATIONS LOS HEROES SAS,"
"SEPTICLEAN SAS ESP,"
"SEPTIMO TONO S.A.S.,"
"SERGIO FERNANDEZ VERGARA,"
"SERNA CASTAÑEDA LUISA FERNANDA,"
"SERPRO PRODUCCIONES,"
"SERVIASEO SA,"
"SERVICES OUTSOURCING SOLUTION S.A.S.,"
"SERVICIOS DE AUDITORIA Y CONSULTORIA DE NEGOCIOS SAS,"
"SERVICIOS DE SALUD OCUPACIONAL UNIM SAS,"
"SERVICIOS DE TRANSPORTES MEDICOS DEL CARIBE LTDA,"
"SERVICIOS ESTRATEGICOS COMPARTIDOS SAS,"
"SEVERA AGENCIA TALENTOS DIGITALES SAS,"
"SEVERO PRODUCCION PROFESIONAL DE EVENTOS Y ESPACIOS SAS,"
"SG DIGITAL,"
"SGR GESTIÓN CULTURAL SAS,"
"SHIFTA SERVEIS DE FORMACIO I CONSULTORIA,"
"SHOPDESIGN SAS,"
"SHOWTIME DEKKO SAS,"
"SIEGENTHALER & CO SAS,"
"SIEMBRA CAMBIO SAS,"
"SIIGO S A,"
"SILSO LTDA,"
"SILVANA ROZO MORENO,"
"SILVIA JIMENEZ ÁLVAREZ,"
"SIMON GOMEZ ORTIZ,"
"SIMONA SANCHEZ,"
"SIMPLE HOLDING SAS,"
"SIMPLE PLAN INC,"
"SISTEMA 1 EVENTOS FERIALES,"
"SISTEMA VERDE SAS,"
"SISTEMAS MULTIIMAGEN S.A.S,"
"SISYPHUS TOURING INC,"
"SITES GROUP SAS,"
"SITUARE PUBLICIDAD Y DISEÑO SAS,"
"SLIDE DEPOT SAS,"
"SLIDE DEPOT SAS,"
"SMART SPONSORSHIP EVOLUT ION,"
"SMK DIGITAL STUDIO SAS,"
"SMOKING GUN TOURSINC,"
"SNAKEPIT TOURING INC,"
"SOCIEDA HOTELERA LOS BALSOS,"
"SOCIEDAD HOTELERA LOS BALSOS,"
"SOCIEDAD OPERADORA 72 GRAND HOTEL SAS,"
"SODIMAC COLOMBIA SA,"
"SOFTWAREONE COLOMBIA SAS,"
"SOLE SOLUCIONES LUDICAS EMPRESARIALES SAS,"
"SOLUCIONA CONSULTORIA Y NEGOCIOS SAS,"
"SOLUCIONES ALEGRA S.A.S,"
"SOMOS FLORALIA SAS,"
"SOMOS MASA,"
"SOMOS SOCIAL HOUSE SAS,"
"SOMOS TALENTO,"
"SOMOS TALENTO, SAPI DE C.V.,"
"SOMOS UNO WE ARE ONE,"
"SONIC DESIGN LTDA,"
"SONIDO MUCHACHO S.L,"
"SONIDO TECNICO SONOTEC,"
"SOPHIA LYNN CARTER PINEDA,"
"SOPHISTICATED MINDS LLC,"
"SOUTHERN COSULTING LLC,"
"SPAZIO & DESIGN SAS,"
"SPECTRO7 FILMS SAS,"
"SPORTCHECK SAS,"
"ST VINCENT MUSIC INC,"
"STARK GYM SAS,"
"STARLINK COLOMBIA SAS,"
"STEEL ROOF S.A.S,"
"STEER MANAGEMENT USA, LLC,"
"STEVEN NICOLAS ROMERO CORREA,"
"STEVENTOS SAS,"
"STILL STANDING COMPANY S.A.S,"
"STROM GROUP SAS,"
"SUAREZ AVILA BEYER EDILSON,"
"SUDAKAS MEDIA SAS,"
"SUEÑO ESTEREO SAS,"
"SULICOR SAS,"
"SUM AUDIOVISUAL SAS,"
"SUMMUM OUTDOOR SAS,"
"SUN PARTNERS GLOBAL LOGISTIC SAS,"
"SUPER INFLABLES DE COLOMBIA SAS,"
"SUPER MOUCHE INC,"
"SUPER PLASTICOS MS LTDA,"
"SUPERIOR TRANSPORTATION ASSOCIATES,"
"SUPERLITIOS A S,"
"T TRIX SOLUTIONSCOLOMBIA SAS,"
"T Y T DISTRIBUCIONES COLOMBIA SAS,"
"TACTI-K SAS,"
"TAKAMI SA,"
"TAKUM SAS,"
"TANIA GERALDIN CRUZ MONTENEGRO,"
"TANKE SAS,"
"TARA DEVI S.A.S,"
"TARGET PUBLICIDAD Y MEDIOS S.A.S,"
"TARIMAS DEL NORTE S.A.S.,"
"TASMANIA GROUP S.A.S.,"
"TASTE THE FLOOR SLU,"
"TBA AGENCY LLC,"
"TEA TIME TOURING LLC,"
"TEATRO MUNICIPAL ENRIQUE BUENAVENTURA,"
"TEHORTUA JAIRO,"
"TEMP BIZKIT LLC,"
"TEMPO INGENIERIA DE EVENTOS SAS,"
"TEMPORARY SECRETARY TS GMBH,"
"TENTICKLE COLOMBIA SAS,"
"TERMINAL DE TRANSPORTE SAS,"
"TERRAWIND PROPERTIES CORP.SUCURSAL COLOMBIA CL SANTO DOMINGO 33 63 BRR CENTRO,"
"TG EVENTS GROUP SAS,"
"TH3 LUX EVENTS SAS,"
"THE ASIAN BLISS OFFICE PTE. LTD.,"
"The Bliss Office GmbH,"
"THE BOY ENTERPRISES SAS,"
"THE BOY ON STAGE, S.L.,"
"THE BULLITT AGENCY,"
"THE CONCU CLUB SAS,"
"THE DRUMS TOURING INC,"
"THE EMBASSY TO ALL TRAVEL SAS,"
"THE GHETTO PROJECT S.A.S,"
"THE GOURMET COMPANY,"
"THE LUX EVENTS SAS,"
"THE MARIAS TOURING INC,"
"THE MASTERPRIME,"
"THE MILLS SAS,"
"THE PUB SAS,"
"THE VACCINES,"
"THE5IVEBRAND S.A.S,"
"THE5IVEBRAND S.A.S,"
"THRASHVILLE ROADINC,"
"THREE TEN MERCHANDISING SERVICES INC,"
"THREENCHORD STAND TOURING LLC,"
"THUNDER PRODUCTION SAS,"
"TICKET COLOMBIA SAS,"
"TICKET FAST SAS,"
"TIEMPOS Y ESPACIOS S.A.S.,"
"TIMO SAS,"
"TIN MÚSICA Y PUBLICIDAD SAS,"
"TIQUETES Y EVENTOS INTELIGENTES SAS,"
"TITAN PLAZA CENTRO COMERCIAL Y EMPRESARIAL - PROPIEDAD HORIZONTAL,"
"TMC MOVIL SAS,"
"TNT PUBLICIDAD S.A.S,"
"TODA LA VIDA LLC,"
"TODO PARA SU EVENTO SAS,"
"TODOS COMEMOS SAS,"
"TOP ESCENOGRAFIA SAS,"
"TORO ENTERTAINMENT CREW SAS,"
"TOTAL EVENTS GROUP COLOMBIA S A,"
"TOTALISIMO S.L.,"
"TOUR DESIGN CREATIVE,"
"TOUR ESTUDIANTIL DE COLOMBIA SAS,"
"TRADEMARK BUSINESS SAS,"
"TRANSPORTE ESPECIAL GLOBO SAS,"
"TRANSPORTE ESPECIAL H&S S.A.S,"
"TRANSPORTE FLUVIAL Y MARITIMO GARCIAMAR S.A.S.,"
"TRANSPORTE SAN GERARDO SAS,"
"TRANSPORTES FURA SAS,"
"TRANSPORTES RAPIDO OCHOA SA,"
"TRASTEOS DIAZ SAS,"
"TRAVEL CARGA S A S,"
"TRES CRUCES AGENCIA CREATIVA SAS,"
"TRIMENT SAS,"
"TRIU RACLETTE CHEESE SAS,"
"TRONIKS TECNOLOGIA APLICADA LTDA,"
"TRUJILLO ZORRILLA PABLO,"
"TU BAÑO SAS,"
"TU EVENTO SAS,"
"TURISMO AL VUELO SAS,"
"TURISMO Y EMPRESARIALES S.A.S,"
"TURNSTILE TOURING INC,"
"TURNTABLE DEALER SAS,"
"TUVAN.COM.CO SAS,"
"TUVIP S.A.S.,"
"U MUSIC GROUP S.A.S.,"
"ULIFE OPERADOR DE EXPERIENCIAS SAS,"
"ULTRAMARINOS FINOS S.L,"
"UN DOS TRES POR MI SAS,"
"UNITED TALENT AGENCY LLC,"
"UNITED TALENT AGENCY LLC GUS GUS,"
"UNITED TALENT AGENCY UK,"
"UNIVERSAL ATTRACTIONS, INC,"
"UNIVERSAL MUSIC COLOMBIA SAS,"
"UNIVERSIDAD CENTRAL,"
"UNIVERSIDAD DE LOS ANDES,"
"UNIVERSIDAD DE MEDELLIN,"
"UNIVERSIDAD EAN,"
"UNIVERSIDAD SERGIO ARBOLEDA,"
"UNREAL SYSTEMS,"
"UNU SAS,"
"URBANLIGHT PRODUCCIONES SAS,"
"UVPR SAS,"
"V TECH VISUAL TECHNOLOGY SAS,"
"VALCOST IMAGINE TI SAS,"
"VALCOST IMAGINET TI SAS,"
"VALENZUELA WALTEROS GERMAN RODRIGO,"
"VALERIA DIAZ ASTASIA,"
"VALERIA MARTI NIETO,"
"VALET PARKING YS COLOMBIA SAS,"
"VALORA INVERSIONES SAS,"
"VANESSA GARCES REYES,"
"VARGAS Y AGUILAR INGENIERIA S.A.S.,"
"VAULTED AGENCY BV,"
"VC MEDIOS COLOMBIA SA,"
"VELASQUEZ ALZATE SAS,"
"VELEZ TOURS S A S,"
"VENATOS SOCIEDAD ANONIMA,"
"VENETTO GROUP SAS,"
"VENUES SNACKS SAS,"
"VEOLIA ASEO SANTANDER Y CESAR SA ESP,"
"VERAS DISEÑO SAS,"
"VERDECOLORES AGENCIA DIGITAL SAS,"
"VERDEINSECTA SAS,"
"VERSUS SAS,"
"VERSUVE AGENCY,"
"VERTIKAL GROUP SAS,"
"VESGA FORERO S A S,"
"VIA PUBLICA MEDIA S.A.S,"
"VIAJES AMAIA SA,"
"VIAJES CJ & T, S.A DE C.V,"
"VIBRA AGENCIA CREATIVA S A S,"
"VIBRAND.COM.CO SAS,"
"VICTORIA LAB SAS,"
"VIEW DIGITALES SAS,"
"VILLA CALAMARY SAS,"
"VILLALBA CAMILO ANDRES,"
"VINILO LAB SAS,"
"Violet Chachki LLC,"
"VIP LOGISTICA Y EVENTOS S.A.S,"
"VIP MEDELLIN SAS,"
"VIP TRANSPORTES SAS,"
"VISUAL IN MOTION SAS,"
"VISUAL SET SAS,"
"VITA INVERSIONES Y MERCADEO S. A. S,"
"VIVO PRODUCCION BTL SAS,"
"VIZU AUDIOVISUAL & PERFORMANCE SAS,"
"VIZYON INDUSTRIAL SAS,"
"VULCAN,"
"VULCANO SFX & PIROTECNIA SAS,"
"W BOGOTÁ,"
"W V CH TELEVISION SA,"
"WAGON SAS,"
"WAIVER URUGUAY LLC,"
"WALAA HECHACH IBNOUHSEIN,"
"WALLROOM GMBH,"
"WASSERMAN MUSIC,"
"WAWA DUQUESAS,"
"WE ARE FLORA SAS,"
"WE CONNECT COLOMBIA AS,"
"WE THE PEOPLE SAS,"
"WE THE PEOPLE SAS,"
"WEAR THE BEAR SAS,"
"WEBFLOW INC,"
"WEMCO LABS S.A.S,"
"WHITE HAT LATINOAMERICA SAS,"
"WHOMADEWHOMUSIC APS,"
"WILLART ESCENOGRAFIAS SAS,"
"WILLIAM ANDRES ELASMAR GARCIA,"
"WILLIAM CORONADO,"
"WILLIAM MORRIS ENTERTAINMENT,"
"WILLYSECURITY LOGISTICA EN TRANSPORTE,"
"WINE & CO,"
"WONDELANDIA LLC,"
"WPM ARTISTS WORLDWIDE BOOKINGS S.R.L.,"
"WV HOTELS,"
"X GROUP AGENCIA DE MERCADEO Y ESTRATEGIA PUBLICITARIA SAS,"
"XAYMACA ENTERTAINMENT GROUP,"
"XIMENA ALEXANDRA PEDROZA RODRIGUEZ,"
"XX GLOBAL INC,"
"YAMILE SABOGAL HERNANDEZ,"
"YHONNY JOSE ALVAREZ MELENDEZ,"
"YINETH ROCIO BARRAZA MIER,"
"YONNY JAVIER PATARROYO LEON,"
"YOU KNOW! SRL,"
"YURI YASSER MANJARREZ MARQUEZ,"
"Z BROS SC,"
"ZAHAR HOTEL GROUP SAS,"
"ZION 101 AGENCY SAS,"
"ZONA E HOME,"
"ZONA SERVIS S.A.S.,"
"ZULUAGA & SOTO SAS,"
"ZULUAGA GARCIA DIANA CAMILA,"
ZX VENTURES COLOMBIA SAS
